job_id,ocrd_text,clean,plain_accuracy,clean_accuracy
613982.png," 

SOFTWARE ENGINEER - JAVA/BIGDATA

Powershell

‘top py Benen redhat fete
lortonwot
ORACLE o a i

Clouderd’ ~souns —((enstack zu

Tsk Bigger Questions

  

Arithmos (Pvt) Ltd is a Big Data/Hadoop service provider in Colombo. Our client is one of the largest insurance
companies on Wall Street with an extended offshore Big Data/DevOps team based in Colombo.

Arithmos (Pvt) Ltd currently seeks a Software Engineer to join our team. Selected candidate will be trained as
BigData Developer (on the job training). This is a unique opportunity to directly work with the in-house team
with exposure to cutting edge technologies and a large US corporate culture. We are looking for individuals
who are highly motivated and talented with the ability to quickly learn new and unfamiliar technologies to
become part of the global team.

REQUIRED EXPERIENCE/SKILLS:

* Atleast 2-3 years of experience as a Java/JEE Developer or Scala
© Familiarity with Agile development
* Some experience on MY SQL or Oracle or MS SQL

DESIRED EXPERIENCE/SKILLS:

* Experience with Spark core and Spark SQL

* Exposure with noSQL databases, such as HBase or Cassandra or MongoDB
* Experience with Data Warehousing, Data Marts, Dimensional Modeling

© Experience with Performance optimization

NON-TECHNICAL SKILLS DESIRED:

© Ability to work independently with limited supervision as well as contribute to team efforts

© Strong critical thinking, decision making, troubleshooting and problem-solving skills

© Excellent verbal/written communication skills, including communicating technical issues to non-
technical audiences

* Ability and desire to learn new skills and techniques
* Passion to innovate and provide high quality data marts for reporting and analysis

Candidate must possess a Bachelor’s degree in Computer science, Information technology, Electrical or
Electronics Engineering or similar qualification.

An attractive remuneration package including medical insurance and excellent opportunities for career
development are available to the right candidate. Please email your resume, with contact details of two non-

related referees to jobs@arithmos.lk
"," 

SOFTWARE ENGINEER  JAVA/BIGDATA

Powershell

top py Benen redhat fete
lortonwot
ORACLE o a i

Clouderd souns enstack zu

Tsk Bigger Questions

  

Arithmos Pvt Ltd is a Big Data/Hadoop service provider in Colombo Our client is one of the largest insurance
companies on Wall Street with an extended offshore Big Data/DevOps team based in Colombo

Arithmos Pvt Ltd currently seeks a Software Engineer to join our team Selected candidate will be trained as
BigData Developer on the job training This is a unique opportunity to directly work with the inhouse team
with exposure to cutting edge technologies and a large US corporate culture We are looking for individuals
who are highly motivated and talented with the ability to quickly learn new and unfamiliar technologies to
become part of the global team

REQUIRED EXPERIENCE/SKILLS

 Atleast 23 years of experience as a Java/JEE Developer or Scala
 Familiarity with Agile development
 Some experience on MY SQL or Oracle or MS SQL

DESIRED EXPERIENCE/SKILLS

 Experience with Spark core and Spark SQL

 Exposure with noSQL databases such as HBase or Cassandra or MongoDB
 Experience with Data Warehousing Data Marts Dimensional Modeling

 Experience with Performance optimization

NONTECHNICAL SKILLS DESIRED

 Ability to work independently with limited supervision as well as contribute to team efforts

 Strong critical thinking decision making troubleshooting and problemsolving skills

 Excellent verbal/written communication skills including communicating technical issues to non
technical audiences

 Ability and desire to learn new skills and techniques
 Passion to innovate and provide high quality data marts for reporting and analysis

Candidate must possess a Bachelors degree in Computer science Information technology Electrical or
Electronics Engineering or similar qualification

An attractive remuneration package including medical insurance and excellent opportunities for career
development are available to the right candidate Please email your resume with contact details of two non

related referees to jobsarithmoslk
",0.8306709265175719,0.91
614534.png," 
 

Our client is leading international IT services providing company which is
offering educational products and services for all stage of learning.

  

Experience

1-2 Years of experience in similar capacity.

Eligibility
To be successful you will need to possess:

  

Should have a good knowledge of Automation and
performance tools, architecture, framework and technologies
Testing requirements including down time testing, All
hands testing Chaos testing and Release Train ZW
Automation test execution

Awareness of release process, all SQE artifacts, Tools
and methodologies in the organization

Ability to understand, troubleshoot and differentiat
defects & Awareness of DBIDEs used & QA activities if

the organization
)

a a will be contacted

   

The Talent Search Engine
"," 
 

Our client is leading international IT services providing company which is
offering educational products and services for all stage of learning

  

Experience

12 Years of experience in similar capacity

Eligibility
To be successful you will need to possess

  

Should have a good knowledge of Automation and
performance tools architecture framework and technologies
Testing requirements including down time testing All
hands testing Chaos testing and Release Train ZW
Automation test execution

Awareness of release process all SQE artifacts Tools
and methodologies in the organization

Ability to understand troubleshoot and differentiat
defects  Awareness of DBIDEs used  QA activities if

the organization


a a will be contacted

   

The Talent Search Engine
",0.8738738738738738,0.9629629629629629
614565.png,"SLIIT

Discover Your Future
Trainee Associate QA engineer (Contract)
Qualifications
* Bachelor's degree in Information Technology/ Computer Science or related field

+ Specialization in Software Engineering is preferred

Skills and Knowledge
* Knowledge in Preparing Test Plans and Regression Testing.
* Setting up Test Environments (Using Cloud is an added advantage).
* Knowledge in testing web applications.
* Knowledge in an Agile environment following Scrum

* knowledge with test automation

Soft Skills
+ Ability to work independently.
* Ability to work within deadlines individually and as a team.
* Passion for learning and sharing knowledge.
+ Ability to work under pressure.
* Ability to nature excellent working relationships with clients.
+ Leadership skills.

* Innovative and forward thinking.

A competitive remuneration package will be offered to the selected candidate.

Kindly email your CV to roshan.v@sliit.Ik indicating the position applied for as email subject on or before
16th"" of February 2019.
","SLIIT

Discover Your Future
Trainee Associate QA engineer Contract
Qualifications
 Bachelors degree in Information Technology/ Computer Science or related field

+ Specialization in Software Engineering is preferred

Skills and Knowledge
 Knowledge in Preparing Test Plans and Regression Testing
 Setting up Test Environments Using Cloud is an added advantage
 Knowledge in testing web applications
 Knowledge in an Agile environment following Scrum

 knowledge with test automation

Soft Skills
+ Ability to work independently
 Ability to work within deadlines individually and as a team
 Passion for learning and sharing knowledge
+ Ability to work under pressure
 Ability to nature excellent working relationships with clients
+ Leadership skills

 Innovative and forward thinking

A competitive remuneration package will be offered to the selected candidate

Kindly email your CV to roshanvsliitIk indicating the position applied for as email subject on or before
16th of February 2019
",0.86,0.95
614836.png,"Software Engineer

We are a leading UK technology firm involved in Information
Technology, looking for high caliber individuals.

   

Please apply now if you possess,

Q University degree in Computer Science or equivalent.

Q More than 01 year experience in similar capacity.

O Hands on experience & passion for NET, Angular (2+), jQuery, PostgreSQL,
RabbitMQ, ReactJS & cross platforms.

Q Very good analytical & problem solving skills with ability to quickly and
independently adapt to different technologies.

Q Experience in Google app engine, Amazon, Web Services would be an added
advantage.

Q Excellent communication skills & ability to work in a distributed development
environment.

Q Ability to achieve tasks with minimum supervision.
28@ @ 1 you believe that you are the ideal person, please forward your complete
e oe resume to recruits@adelanka.com within 14 days of the advertisement.
AGO] AI Kel riesee menue the dec snare cetherntaect ine!

 

  

 

(©) Adetanka (Pvt) Ltd, No: 305, R.A. De Mel Mawatha, Colombo 03 Tel: 0115765566 / 0115765577
","Software Engineer

We are a leading UK technology firm involved in Information
Technology looking for high caliber individuals

   

Please apply now if you possess

Q University degree in Computer Science or equivalent

Q More than 01 year experience in similar capacity

O Hands on experience  passion for NET Angular 2+ jQuery PostgreSQL
RabbitMQ ReactJS  cross platforms

Q Very good analytical  problem solving skills with ability to quickly and
independently adapt to different technologies

Q Experience in Google app engine Amazon Web Services would be an added
advantage

Q Excellent communication skills  ability to work in a distributed development
environment

Q Ability to achieve tasks with minimum supervision
28  1 you believe that you are the ideal person please forward your complete
e oe resume to recruitsadelankacom within 14 days of the advertisement
AGO AI Kel riesee menue the dec snare cetherntaect ine

 

  

 

 Adetanka Pvt Ltd No 305 RA De Mel Mawatha Colombo 03 Tel 0115765566 / 0115765577
",0.7852760736196319,0.9044585987261147
615145.png,"DevOps Engineers

 

If you are interested, please forward your CV to

  

Agzeat opportunity to work for a US-hasedl company. Work an the latest tech tends and courepts being conceptur
alized in the US. We invile you to join us on 4 journey thal will enable you to reach your Irie potential as well as
reward with the careet you abways wished far

ABachelor’s degree in Computer Science or equivalent

3+ years experience in DevOps role

* Good experience in Linux based environment

Hands on experience in IT Automation, Cloud Architectures, ECS,
= Lambda. CloudFormation. Cloudwatch

* Solid experience in AWS, EC2, EBS and AWS DevOps tools,

= Good understanding of micro services

+ Experience in Cl and CD practices and deployment automation through Jenkins
* Good knowledge in Automation scripting languages

+ Good knowledge in Docker and containerized environments

= Solid understanding in networking and security principals

= Solid experience in managing relational and non-relational database systems

* Competitive salary package

* American-style working environment
+ Job security as a US-owned company
* Flexible hours

* Health Insurance

« Any manymore.

A
© CEYLONSOLUTIONS
IMPANY

@ 011 433 8009/076 4855678 — 50/12 Siripa Road, Colombo 5. @ www.ceylonsolutions.com

 
","DevOps Engineers

 

If you are interested please forward your CV to

  

Agzeat opportunity to work for a UShasedl company Work an the latest tech tends and courepts being conceptur
alized in the US We invile you to join us on 4 journey thal will enable you to reach your Irie potential as well as
reward with the careet you abways wished far

ABachelors degree in Computer Science or equivalent

3+ years experience in DevOps role

 Good experience in Linux based environment

Hands on experience in IT Automation Cloud Architectures ECS
 Lambda CloudFormation Cloudwatch

 Solid experience in AWS EC2 EBS and AWS DevOps tools

 Good understanding of micro services

+ Experience in Cl and CD practices and deployment automation through Jenkins
 Good knowledge in Automation scripting languages

+ Good knowledge in Docker and containerized environments

 Solid understanding in networking and security principals

 Solid experience in managing relational and nonrelational database systems

 Competitive salary package

 Americanstyle working environment
+ Job security as a USowned company
 Flexible hours

 Health Insurance

 Any manymore

A
 CEYLONSOLUTIONS
IMPANY

 011 433 8009/076 4855678  50/12 Siripa Road Colombo 5  wwwceylonsolutionscom

 
",0.7323232323232324,0.8076923076923077
615254.jpg,"iD

PERSISTENT
Role : Associate Software Engineer (Cloud/Enterprise Application Development)
Location : Colombo, Sri Lanka

RaDAOOL

—
NEN ot
a

1
1
z
§
2
Ft
es
8
FI

20M

 

Persistent Software Lanka (Pvt) Limited established in 2005, formally known as Aepona Software/ Intel Software
specialize in the delivery of software product development services with a focus on IOT and Telco based software
product development for global customers. Persistent Sri Lanka is a subsidiary of Persistent Systems Limited
(www.persistent.com) a global software services company with a staff strength of 9000+.

Our team consists of 100+ strong software development resources. Our legacy Telco product (AMP) has a global
foot print deployed in majority of the T1 global Telco operators. Presently, Persistent Sri Lanka’s resources are
deployed in the development of bespoke solutions to global customers with a focus on loT solutions. Our resources
specialize in JAVA, employing proven methodologies and software development techniques. Agile development
methods are used to successfully deliver high quality software solutions to a multitude of established global
customers.

Responsibilities:

Key activities will include but not limited to the following:
* Work on Cloud/Enterprise Application development
* Deliver high quality software products and services using Agile software methodologies
* Collaborate with fullstack development teams (front-end, back-end, cloud, DevOPS and loT)
* Becomea specialist in specific business domains to meet the needs of the Company.

Experience & Qualifications

* Degree in Computer Science, Software Engineering, IT or Electrical and Electronic Engineering or other
related discipline

* Exceptional analytical and problem solving skills

* Knowledge of coding using a programming languages, preferably Java, NodeJS, Angular.

* Must possess basicknowledge Linux commands and ability to work and code in Linux based environment.

* Strong understanding about OO Concepts

* Highly motivated self-starter with proactive attitudes

* Willingness and ability to learn fast and contribute to achieve the company objectives

* Demonstrate accountability, responsibility and commitment for work while achieving personal and
professional development.

+ High level of team work

* Excellent communication & interpersonal skills

* Application development experience using Web Services, Mobile Applications and open source tools and
frameworks will be an added advantage

* Successful completion of at least 6 month's internship/ placement experience in a software development
role.

What we Offer
* Opportunities to stay in par with latest industry standards and technologies
* Competitive and an attractive Salary
* Additional Training and Development
+ Medical, Life and Critical illness Insurance benefits
* Great working culture with exciting extracurricular activities and clubs such as Yoga, Toastmasters, Fitness
Classes & etc.

CVs should be submitted to sltalent@persistent.com quoting reference Associate Software Engineer

PERSISTENT SYSTEMS LANKA (PVT) LTD
No. 123, 4% Floor, Bauddhaloka Mawatha, Colombo — 04.
Tel: 011-2510300

www.persistent.com
","iD

PERSISTENT
Role  Associate Software Engineer Cloud/Enterprise Application Development
Location  Colombo Sri Lanka

RaDAOOL


NEN ot
a

1
1
z

2
Ft
es
8
FI

20M

 

Persistent Software Lanka Pvt Limited established in 2005 formally known as Aepona Software/ Intel Software
specialize in the delivery of software product development services with a focus on IOT and Telco based software
product development for global customers Persistent Sri Lanka is a subsidiary of Persistent Systems Limited
wwwpersistentcom a global software services company with a staff strength of 9000+

Our team consists of 100+ strong software development resources Our legacy Telco product AMP has a global
foot print deployed in majority of the T1 global Telco operators Presently Persistent Sri Lankas resources are
deployed in the development of bespoke solutions to global customers with a focus on loT solutions Our resources
specialize in JAVA employing proven methodologies and software development techniques Agile development
methods are used to successfully deliver high quality software solutions to a multitude of established global
customers

Responsibilities

Key activities will include but not limited to the following
 Work on Cloud/Enterprise Application development
 Deliver high quality software products and services using Agile software methodologies
 Collaborate with fullstack development teams frontend backend cloud DevOPS and loT
 Becomea specialist in specific business domains to meet the needs of the Company

Experience  Qualifications

 Degree in Computer Science Software Engineering IT or Electrical and Electronic Engineering or other
related discipline

 Exceptional analytical and problem solving skills

 Knowledge of coding using a programming languages preferably Java NodeJS Angular

 Must possess basicknowledge Linux commands and ability to work and code in Linux based environment

 Strong understanding about OO Concepts

 Highly motivated selfstarter with proactive attitudes

 Willingness and ability to learn fast and contribute to achieve the company objectives

 Demonstrate accountability responsibility and commitment for work while achieving personal and
professional development

+ High level of team work

 Excellent communication  interpersonal skills

 Application development experience using Web Services Mobile Applications and open source tools and
frameworks will be an added advantage

 Successful completion of at least 6 months internship/ placement experience in a software development
role

What we Offer
 Opportunities to stay in par with latest industry standards and technologies
 Competitive and an attractive Salary
 Additional Training and Development
+ Medical Life and Critical illness Insurance benefits
 Great working culture with exciting extracurricular activities and clubs such as Yoga Toastmasters Fitness
Classes  etc

CVs should be submitted to sltalentpersistentcom quoting reference Associate Software Engineer

PERSISTENT SYSTEMS LANKA PVT LTD
No 123 4 Floor Bauddhaloka Mawatha Colombo  04
Tel 0112510300

wwwpersistentcom
",0.8088888888888889,0.9125295508274232
615356.png,"AWS Engineer/Architect Opusxenta’

AWS Engineer/Architect
OpusXenta

About us:

OpusXenta are global leaders in providing software solutions for service industry markets that are critical to
the success of the business's strategy while also assisting them in improving their customers' experience,
reducing sales friction and driving revenue growth so that they can focus on their strategy and not the
systems that underpin it.

The OpusXenta team are passionate craftsmen that strive to always deliver the best solutions at the best
value.

At OpusXenta, we focus on bringing the various elements of the business together into a cohesive solution
that allows our customers to deliver a better service, be more productive and drive revenue and profit
growth.

About the role
We take extreme pride in delivering the best quality cloud software possible to our customers and you
would hold quality of deliverables as a core goal.

As an experienced AWS Cloud Architect, you will be responsible for strategically planning and designing
enterprise cloud infrastructure that supports the core organizational business strategy, assuring high
availability streamlining and automate existing tasks, reducing team workload and improving infrastructure
support to our customers.

You are AWS certified engineer and have in depth AWS Infrastructure experience.
You are familiar with cloud automation technologies (e.g. Cloudformation, Terraform, Chef),

Valued as a trusted advisor, you will also be responsible for delivering solutions in accordance with
OpusXenta’s business objectives.

The ideal candidates

* Tobe successful in this role, you will have:

* Comprehensive technical knowledge in IT Services / Hosting environment

* Strong business acumen, including competitive analysis.

* Comprehensive knowledge across Storage Area Networks, Network Management, Hosting Services,
Unified Communications and Virtualisation

* Comprehensive understanding of the NIST Cloud reference architecture models with strong
previous experience across the following architecture layers; Infrastructure as a Service, Platform
as a Service and Software as a Service

* Ability to meet tight schedules and cost targets without compromising requirements

* Effective in working with and influencing senior management

+ Experience with multi-tenant public and private cloud Infrastructure as a Service environment

* Ability to assimilate new technologies and concepts

+ AWS Solution Architect certification (mandatory)

Critical to this role is having strong influencing skills over a wide spectrum of management and
technical contacts.

What we are seeking
7+ years of experience and having worked with:

© The ability to talk to and influence all members of the team / company.

* Solid track record in delivering Enterprise Architecture for complex Cloud based solutions (At least
7 Years)

* Solid track record as AWS certified Engineer and architecting (At least 5 Years)

* Microsoft certified engineer

* Cisco / high level networking certified engineer

* Automation scripting languages - python, java, bash etc

* Solid understanding of The Cloud & replication/scalability and related technologies such as AWS,
Azure, Google Cloud, IBM Cloud.

* Architecture frameworks & methodologies such as Togaf, zachman etc

* Solution design, pre-sales and post-sales support for existing enterprise and future clients.

* Providing advanced technical support and advice through a trusted advisory role

* Technical design and integration capabilities

* Cloud assessments and infrastructure integration roadmaps

* Certification in database engineering

* Security certification

* Network assessment and design

* Developing and assisting in the delivery of proof of concept demonstrations.

* Managing day-to-day technical activities, including relationships with vendors

What we are offering
* Full time Employment
* Excellent remuneration structure
© Exciting working environment
* Located in Colombo, Sri-Lanka
* Generous professional development opportunities

How to apply

Applications must be submitted online or via team @opusxenta.com . To apply for this position, please
submit a resume and brief covering letter (no longer than two pages) which addresses:

a) How your skills and experience suit the role

b) Your most significant and relevant achievement.

Applications close:
28 February 2019

Sound like you? Apply now!
This is an outstanding opportunity for a highly-motivated individual to draw upon their commercial
experience and launch their career with an organisation that is truly committed to ongoing career
development and success.

Report this job advert

Be careful- Don’t provide your bank or credit card details when applying for jobs. If you see something
suspicious report this job ad.

OPUSXENTA LANKA (PVT) LTD.
","AWS Engineer/Architect Opusxenta

AWS Engineer/Architect
OpusXenta

About us

OpusXenta are global leaders in providing software solutions for service industry markets that are critical to
the success of the businesss strategy while also assisting them in improving their customers experience
reducing sales friction and driving revenue growth so that they can focus on their strategy and not the
systems that underpin it

The OpusXenta team are passionate craftsmen that strive to always deliver the best solutions at the best
value

At OpusXenta we focus on bringing the various elements of the business together into a cohesive solution
that allows our customers to deliver a better service be more productive and drive revenue and profit
growth

About the role
We take extreme pride in delivering the best quality cloud software possible to our customers and you
would hold quality of deliverables as a core goal

As an experienced AWS Cloud Architect you will be responsible for strategically planning and designing
enterprise cloud infrastructure that supports the core organizational business strategy assuring high
availability streamlining and automate existing tasks reducing team workload and improving infrastructure
support to our customers

You are AWS certified engineer and have in depth AWS Infrastructure experience
You are familiar with cloud automation technologies eg Cloudformation Terraform Chef

Valued as a trusted advisor you will also be responsible for delivering solutions in accordance with
OpusXentas business objectives

The ideal candidates

 Tobe successful in this role you will have

 Comprehensive technical knowledge in IT Services / Hosting environment

 Strong business acumen including competitive analysis

 Comprehensive knowledge across Storage Area Networks Network Management Hosting Services
Unified Communications and Virtualisation

 Comprehensive understanding of the NIST Cloud reference architecture models with strong
previous experience across the following architecture layers Infrastructure as a Service Platform
as a Service and Software as a Service

 Ability to meet tight schedules and cost targets without compromising requirements

 Effective in working with and influencing senior management

+ Experience with multitenant public and private cloud Infrastructure as a Service environment

 Ability to assimilate new technologies and concepts

+ AWS Solution Architect certification mandatory

Critical to this role is having strong influencing skills over a wide spectrum of management and
technical contacts

What we are seeking
7+ years of experience and having worked with

 The ability to talk to and influence all members of the team / company

 Solid track record in delivering Enterprise Architecture for complex Cloud based solutions At least
7 Years

 Solid track record as AWS certified Engineer and architecting At least 5 Years

 Microsoft certified engineer

 Cisco / high level networking certified engineer

 Automation scripting languages  python java bash etc

 Solid understanding of The Cloud  replication/scalability and related technologies such as AWS
Azure Google Cloud IBM Cloud

 Architecture frameworks  methodologies such as Togaf zachman etc

 Solution design presales and postsales support for existing enterprise and future clients

 Providing advanced technical support and advice through a trusted advisory role

 Technical design and integration capabilities

 Cloud assessments and infrastructure integration roadmaps

 Certification in database engineering

 Security certification

 Network assessment and design

 Developing and assisting in the delivery of proof of concept demonstrations

 Managing daytoday technical activities including relationships with vendors

What we are offering
 Full time Employment
 Excellent remuneration structure
 Exciting working environment
 Located in Colombo SriLanka
 Generous professional development opportunities

How to apply

Applications must be submitted online or via team opusxentacom  To apply for this position please
submit a resume and brief covering letter no longer than two pages which addresses

a How your skills and experience suit the role

b Your most significant and relevant achievement

Applications close
28 February 2019

Sound like you Apply now
This is an outstanding opportunity for a highlymotivated individual to draw upon their commercial
experience and launch their career with an organisation that is truly committed to ongoing career
development and success

Report this job advert

Be careful Dont provide your bank or credit card details when applying for jobs If you see something
suspicious report this job ad

OPUSXENTA LANKA PVT LTD
",0.8409742120343839,0.9337349397590361
615373.png," 

TECH

reliable affordable.eficient 7

tT 6

Responsibilities

+ Deve op new user-facing features
+ Bu Id reusable code and liars for future use
+ Ensure tre tech cal feasibility of UNUX designs

© Optim'ze application for maximum speed ard scalability
+ Assure that all user input is validated before submitting to bac end.

 

 

&, Techlzad International (PVT) Lids a mernber of CooTe! g’oup of companies dedicated ta the
advancement af Telecotimunications solutions sortowide Techiead sits 1 the mide of a world
Network of telecom carries, nardhare makers ard end users.

    
  

 

ur parent conipary GuoTel 1s a worldvnde telecarn camer tal is operating networks 1m uve!
18 countries, CosTel alang wath equipment make: Xinwei Telecom Technology Ge, LTD, are
work in with Techlead to build the next generation phanes, tablets, special devices and the
network it, Techlead solutions will be imsalved in the end to end development af telecom
‘munications life cyefe. making Techlead a leader in advanced telecertmunicatians
solutions warldwiide

Skills/Competencies

+ Proficent understanding of HTML, Css, Java Sept and/or Angular J.
© Lyear of experience as a Sront-end Developer.
* Good time-maragement skills.
+ Excellent communications skill, strong spoken and written command of
English language
+ Should be able to work urder pressure and work extra hours.
Forward your Resume with to within

14 days of this advertisement, clearly indicating the Post you are applying,
"," 

TECH

reliable affordableeficient 7

tT 6

Responsibilities

+ Deve op new userfacing features
+ Bu Id reusable code and liars for future use
+ Ensure tre tech cal feasibility of UNUX designs

 Optimze application for maximum speed ard scalability
+ Assure that all user input is validated before submitting to bac end

 

 

 Techlzad International PVT Lids a mernber of CooTe goup of companies dedicated ta the
advancement af Telecotimunications solutions sortowide Techiead sits 1 the mide of a world
Network of telecom carries nardhare makers ard end users

    
  

 

ur parent conipary GuoTel 1s a worldvnde telecarn camer tal is operating networks 1m uve
18 countries CosTel alang wath equipment make Xinwei Telecom Technology Ge LTD are
work in with Techlead to build the next generation phanes tablets special devices and the
network it Techlead solutions will be imsalved in the end to end development af telecom
munications life cyefe making Techlead a leader in advanced telecertmunicatians
solutions warldwiide

Skills/Competencies

+ Proficent understanding of HTML Css Java Sept and/or Angular J
 Lyear of experience as a Srontend Developer
 Good timemaragement skills
+ Excellent communications skill strong spoken and written command of
English language
+ Should be able to work urder pressure and work extra hours
Forward your Resume with to within

14 days of this advertisement clearly indicating the Post you are applying
",0.6592920353982301,0.7207207207207207
615723.png," TDSL

Web Master (Business Development) HOLDINGS

 

TDSL Holdings is currently looking for a Web Master to join us for our Forthcoming Public
Website project.

We are looking for an outstanding Web Master to be responsible for the primary coding,
innovating Design and layout of our upcoming website along with the developing team.

Responsibilities

- Identifying bugs and errors and coming up with solutions based on the technical
knowledge

- Coordinating with the Dev. team on the website development and daily maintenance.
- Assisting the marketing team with respect to the website related promotions,
presentations etc.

Requirement

Knowledge of web analytics and SEO

Proficient in HTML/CSS, XML; knowledge of MySql and Javascript is preferred
Self-motivated dynamic and a result oriented person who can work with a team
Having a good knowledge about websites.

Strong troubleshooting and analytical abilities

Age should be 26 — 35

Familiarity with web standards

Working knowledge of website management tools

More than 1 year experience in the similar capacity

Should be able to work under pressure

Work hours: Weekdays 8.30 a.m. to 5.00 p.m. Saturdays 8.30 a.m. - 2.00 p.m.

If you posses the required attributes mentioned above, please submit your
Resume with 2 Non-related referees and a recently taken photograph;

to: tslcareer.vac@gmail.com(Email subject has to be the post you are applying)

 
"," TDSL

Web Master Business Development HOLDINGS

 

TDSL Holdings is currently looking for a Web Master to join us for our Forthcoming Public
Website project

We are looking for an outstanding Web Master to be responsible for the primary coding
innovating Design and layout of our upcoming website along with the developing team

Responsibilities

 Identifying bugs and errors and coming up with solutions based on the technical
knowledge

 Coordinating with the Dev team on the website development and daily maintenance
 Assisting the marketing team with respect to the website related promotions
presentations etc

Requirement

Knowledge of web analytics and SEO

Proficient in HTML/CSS XML knowledge of MySql and Javascript is preferred
Selfmotivated dynamic and a result oriented person who can work with a team
Having a good knowledge about websites

Strong troubleshooting and analytical abilities

Age should be 26  35

Familiarity with web standards

Working knowledge of website management tools

More than 1 year experience in the similar capacity

Should be able to work under pressure

Work hours Weekdays 830 am to 500 pm Saturdays 830 am  200 pm

If you posses the required attributes mentioned above please submit your
Resume with 2 Nonrelated referees and a recently taken photograph

to tslcareervacgmailcomEmail subject has to be the post you are applying

 
",0.8697674418604651,0.9476190476190476
615724.jpg,"Software Engineer -.Net

 

Our client whe provides end-to-end digital transformation and information technology (IT) services to Global 2000 companies.
Build solutions for Fortune 500 companies in the world - Construct best in class creative solution for global enterprises.
Conceptualize best class solutions, design comprehensive application and adapt to new project environments.

We are currently on the lookout for highly motivated, energetic individual to become member of a dynamic organization

Who we are looking for

+ 2+ years of proven industry experience working with Net Technologies.

2° Experience with NEI, NE] Core, ASPNEI, MY¥C/C#

Full stack and Azure Development

© Front-end Development bootstrap, HTML5, C55, Angular, JavaScript JQuery
© RDBNSs plus experience with T-SQL or PLISQL

© Middle Tier development skills using WebAPI 2, REST, SOAP

* SOLID and DRY Design Principles

¢ Good analytical and problem solving skills
© BSc / MSc in Information Technology or a related field preferred A\

 

Send us your resume stating the position applied on the subject line to: SearchIT@mobizz.lk

WOBIEZ
Setting the Standards for Recruitment

 

hiT@mobi

 

tk. 0114385430 www.mobizzJk
","Software Engineer Net

 

Our client whe provides endtoend digital transformation and information technology IT services to Global 2000 companies
Build solutions for Fortune 500 companies in the world  Construct best in class creative solution for global enterprises
Conceptualize best class solutions design comprehensive application and adapt to new project environments

We are currently on the lookout for highly motivated energetic individual to become member of a dynamic organization

Who we are looking for

+ 2+ years of proven industry experience working with Net Technologies

2 Experience with NEI NE Core ASPNEI MYC/C#

Full stack and Azure Development

 Frontend Development bootstrap HTML5 C55 Angular JavaScript JQuery
 RDBNSs plus experience with TSQL or PLISQL

 Middle Tier development skills using WebAPI 2 REST SOAP

 SOLID and DRY Design Principles

 Good analytical and problem solving skills
 BSc / MSc in Information Technology or a related field preferred A

 

Send us your resume stating the position applied on the subject line to SearchITmobizzlk

WOBIEZ
Setting the Standards for Recruitment

 

hiTmobi

 

tk 0114385430 wwwmobizzJk
",0.7657142857142857,0.8630952380952381
615808.png,"We are looking for passionate, innovative and result-oriented individuals

   

es creativity, because
then youre more

 

for the position of Creative Designer with 1-2 years’ working experience. Fresh candidates may
also apply.

Professional Qualification in relevant field
Excellent creative knowledge in Adobe Photoshop, Illustrator, CorelDraw, Adobe Flash, 3D Animation and Video
editing

Ability to design marketing materials (Leaflets, e-flyers, adverts and videos) meeting the current latest trends.
Having a good Social Media Knowledge

Good command in all three languages will be an added advantage. (Written & spoken in Sinhala, Tamil and English)
Ability to work smart under pressure to meet tight deadlines,

Positive attitude and can-do mind-set to deliver great innovative designs.

Willingness to observe, learn and take direction, as well as to work independently when needed

Dedication to go the extra mile to create great work

Should be a good team player

 
","We are looking for passionate innovative and resultoriented individuals

   

es creativity because
then youre more

 

for the position of Creative Designer with 12 years working experience Fresh candidates may
also apply

Professional Qualification in relevant field
Excellent creative knowledge in Adobe Photoshop Illustrator CorelDraw Adobe Flash 3D Animation and Video
editing

Ability to design marketing materials Leaflets eflyers adverts and videos meeting the current latest trends
Having a good Social Media Knowledge

Good command in all three languages will be an added advantage Written  spoken in Sinhala Tamil and English
Ability to work smart under pressure to meet tight deadlines

Positive attitude and cando mindset to deliver great innovative designs

Willingness to observe learn and take direction as well as to work independently when needed

Dedication to go the extra mile to create great work

Should be a good team player

 
",0.8661971830985915,0.9432624113475178
